open_time,open,high,low,close,volume,supertrend,direction,signal
2025-07-02 03:00:00+00:00,3342.22,3346.07,3340.41,3344.93,235.189,3337.2470505864108,-1,0
2025-07-02 04:00:00+00:00,3344.93,3346.14,3343.63,3344.76,193.624,3337.2470505864108,-1,0
2025-07-02 05:00:00+00:00,3344.75,3347.0,3341.1,3342.32,395.722,3337.2470505864108,-1,0
2025-07-02 06:00:00+00:00,3342.31,3342.6,3334.82,3337.12,398.468,3359.285772830584,1,-1
2025-07-02 07:00:00+00:00,3337.12,3341.4,3333.2,3338.65,552.878,3358.2781955475257,1,0
2025-07-02 08:00:00+00:00,3338.79,3343.2,3337.96,3338.6,534.543,3358.2781955475257,1,0
2025-07-02 09:00:00+00:00,3338.6,3346.38,3335.54,3345.6,595.57,3358.2781955475257,1,0
2025-07-02 10:00:00+00:00,3345.6,3348.42,3345.03,3348.39,231.12,3358.2781955475257,1,0
2025-07-02 11:00:00+00:00,3348.39,3351.25,3344.0,3346.28,465.749,3358.2781955475257,1,0
2025-07-02 12:00:00+00:00,3346.29,3355.55,3343.07,3351.6,872.518,3358.2781955475257,1,0
2025-07-02 13:00:00+00:00,3351.61,3351.77,3339.7,3341.11,617.272,3358.2781955475257,1,0
2025-07-02 14:00:00+00:00,3341.22,3346.5,3338.06,3346.2,611.176,3358.2781955475257,1,0
2025-07-02 15:00:00+00:00,3346.21,3347.32,3342.78,3344.26,632.509,3358.2781955475257,1,0
2025-07-02 16:00:00+00:00,3344.3,3351.1,3344.0,3350.7,1854.532,3358.2781955475257,1,0
2025-07-02 17:00:00+00:00,3350.7,3352.06,3347.99,3351.82,781.074,3358.2781955475257,1,0
2025-07-02 18:00:00+00:00,3351.82,3356.05,3350.71,3355.67,421.06,3358.2781955475257,1,0
2025-07-02 19:00:00+00:00,3355.67,3360.0,3355.67,3359.38,703.771,3337.566252257383,-1,1
2025-07-02 20:00:00+00:00,3359.27,3360.69,3356.15,3356.82,401.699,3338.8161270316446,-1,0
2025-07-02 21:00:00+00:00,3356.82,3359.13,3354.25,3355.32,219.105,3338.8161270316446,-1,0
2025-07-02 22:00:00+00:00,3355.33,3364.8,3355.32,3362.28,533.761,3340.0192628956324,-1,0
2025-07-02 23:00:00+00:00,3362.4,3362.63,3351.08,3351.08,402.974,3340.0192628956324,-1,0
2025-07-03 00:00:00+00:00,3351.08,3351.64,3346.33,3346.33,344.187,3340.0192628956324,-1,0
2025-07-03 01:00:00+00:00,3346.34,3349.87,3344.68,3348.24,275.973,3340.0192628956324,-1,0
2025-07-03 02:00:00+00:00,3348.25,3353.83,3348.24,3353.39,217.871,3340.0192628956324,-1,0
2025-07-03 03:00:00+00:00,3353.38,3353.8,3348.19,3349.8,210.215,3340.0192628956324,-1,0
2025-07-03 04:00:00+00:00,3349.79,3353.6,3349.49,3352.44,150.512,3340.0192628956324,-1,0
2025-07-03 05:00:00+00:00,3352.43,3360.17,3352.05,3359.15,482.31,3340.0192628956324,-1,0
2025-07-03 06:00:00+00:00,3359.16,3362.78,3356.0,3360.99,712.803,3340.0192628956324,-1,0
2025-07-03 07:00:00+00:00,3361.0,3362.86,3353.23,3353.4,449.437,3340.0192628956324,-1,0
2025-07-03 08:00:00+00:00,3353.4,3358.97,3352.12,3356.84,410.212,3340.0192628956324,-1,0
2025-07-03 09:00:00+00:00,3356.84,3356.84,3345.22,3346.87,578.0840000000001,3340.0192628956324,-1,0
2025-07-03 10:00:00+00:00,3346.86,3357.08,3346.81,3354.12,499.778,3340.0192628956324,-1,0
2025-07-03 11:00:00+00:00,3354.12,3354.13,3346.16,3347.62,241.041,3340.0192628956324,-1,0
2025-07-03 12:00:00+00:00,3347.62,3352.93,3317.25,3328.4,3703.746,3366.454573542418,1,-1
2025-07-03 13:00:00+00:00,3328.5,3339.82,3326.23,3335.01,1529.539,3365.3301161881764,1,0
2025-07-03 14:00:00+00:00,3335.01,3336.49,3326.86,3328.34,869.11,3363.6386045693584,1,0
2025-07-03 15:00:00+00:00,3328.33,3334.3,3327.27,3330.59,530.75,3361.6612441124225,1,0
2025-07-03 16:00:00+00:00,3330.59,3337.78,3329.4,3337.34,474.64,3361.6612441124225,1,0
2025-07-03 17:00:00+00:00,3337.34,3337.86,3332.58,3332.8,378.883,3361.6612441124225,1,0
2025-07-03 18:00:00+00:00,3332.81,3334.28,3332.67,3333.72,235.761,3359.9287219579564,1,0
2025-07-03 19:00:00+00:00,3333.72,3333.73,3331.44,3331.56,140.0,3357.0803497621605,1,0
2025-07-03 20:00:00+00:00,3331.56,3331.56,3329.21,3329.22,126.547,3353.1358147859446,1,0
2025-07-03 21:00:00+00:00,3329.22,3330.8,3329.2,3330.8,174.153,3350.9557333073503,1,0
2025-07-03 22:00:00+00:00,3330.79,3332.13,3326.82,3331.98,343.683,3349.9281599766155,1,0
2025-07-03 23:00:00+00:00,3331.95,3334.01,3331.0,3333.76,274.43899999999996,3349.9281599766155,1,0
2025-07-04 00:00:00+00:00,3333.79,3333.8,3329.0,3331.39,227.56,3349.9281599766155,1,0
2025-07-04 01:00:00+00:00,3331.4,3335.53,3329.66,3332.0,344.293,3349.9281599766155,1,0
2025-07-04 02:00:00+00:00,3331.84,3334.54,3330.5,3330.5,311.114,3349.9281599766155,1,0
2025-07-04 03:00:00+00:00,3330.5,3341.12,3329.6,3340.29,468.508,3349.9281599766155,1,0
2025-07-04 04:00:00+00:00,3340.29,3343.73,3339.73,3342.95,369.313,3349.9281599766155,1,0
2025-07-04 05:00:00+00:00,3342.96,3344.44,3340.02,3340.67,304.40999999999997,3349.9281599766155,1,0
2025-07-04 06:00:00+00:00,3340.67,3346.99,3340.67,3344.44,320.948,3349.9281599766155,1,0
2025-07-04 07:00:00+00:00,3344.45,3345.06,3338.0,3343.98,446.608,3349.9281599766155,1,0
2025-07-04 08:00:00+00:00,3343.98,3347.24,3342.38,3346.04,468.375,3349.9281599766155,1,0
2025-07-04 09:00:00+00:00,3346.04,3346.22,3336.0,3338.01,305.558,3349.9281599766155,1,0
2025-07-04 10:00:00+00:00,3338.02,3341.25,3336.2,3341.0,262.711,3349.9281599766155,1,0
2025-07-04 11:00:00+00:00,3341.01,3341.27,3339.41,3339.51,246.404,3349.9281599766155,1,0
2025-07-04 12:00:00+00:00,3339.51,3341.0,3337.11,3339.15,298.512,3349.9281599766155,1,0
2025-07-04 13:00:00+00:00,3339.16,3341.78,3338.3,3339.2,534.228,3349.9281599766155,1,0
2025-07-04 14:00:00+00:00,3339.21,3339.27,3335.57,3336.94,989.592,3349.9281599766155,1,0
2025-07-04 15:00:00+00:00,3336.95,3337.65,3335.42,3336.6,390.829,3349.9281599766155,1,0
2025-07-04 16:00:00+00:00,3336.59,3339.32,3335.03,3339.32,554.7230000000001,3349.9281599766155,1,0
2025-07-04 17:00:00+00:00,3339.32,3342.57,3339.31,3342.55,237.82999999999998,3349.9281599766155,1,0
2025-07-04 18:00:00+00:00,3342.55,3344.0,3342.19,3343.67,220.343,3349.9281599766155,1,0
2025-07-04 19:00:00+00:00,3343.67,3344.85,3342.03,3343.47,220.987,3349.9281599766155,1,0
2025-07-04 20:00:00+00:00,3343.47,3343.47,3342.7,3342.88,111.293,3349.9281599766155,1,0
2025-07-04 21:00:00+00:00,3342.88,3342.88,3342.24,3342.24,52.468,3349.9281599766155,1,0
2025-07-04 22:00:00+00:00,3342.24,3343.25,3341.4,3343.25,125.766,3349.9281599766155,1,0
2025-07-04 23:00:00+00:00,3343.25,3343.25,3341.09,3341.09,102.804,3349.9281599766155,1,0
2025-07-05 00:00:00+00:00,3341.1,3342.39,3341.08,3342.27,115.12,3349.9281599766155,1,0
2025-07-05 01:00:00+00:00,3342.27,3342.52,3342.01,3342.51,90.194,3349.9281599766155,1,0
2025-07-05 02:00:00+00:00,3342.52,3343.2,3342.51,3343.2,114.555,3349.9281599766155,1,0
2025-07-05 03:00:00+00:00,3343.2,3343.24,3341.4,3341.56,101.481,3349.9281599766155,1,0
2025-07-05 04:00:00+00:00,3341.56,3343.27,3339.59,3342.88,126.83,3349.436706652096,1,0
2025-07-05 05:00:00+00:00,3342.89,3342.89,3342.0,3342.0,44.558,3349.436706652096,1,0
2025-07-05 06:00:00+00:00,3342.01,3342.05,3339.8,3340.28,145.621,3348.3257323881976,1,0
2025-07-05 07:00:00+00:00,3340.28,3340.96,3340.23,3340.23,105.353,3347.4746591493777,1,0
2025-07-05 08:00:00+00:00,3340.24,3341.64,3340.2,3341.64,83.94800000000001,3347.4746591493777,1,0
2025-07-05 09:00:00+00:00,3341.64,3342.39,3341.63,3342.38,73.074,3347.4746591493777,1,0
2025-07-05 10:00:00+00:00,3342.38,3342.41,3342.03,3342.03,42.025999999999996,3347.4746591493777,1,0
2025-07-05 11:00:00+00:00,3342.04,3342.14,3341.93,3341.94,76.113,3347.213952367906,1,0
2025-07-05 12:00:00+00:00,3341.94,3342.99,3340.58,3342.6,158.94,3347.1690571311156,1,0
2025-07-05 13:00:00+00:00,3342.59,3346.3,3342.3,3346.2,195.72899999999998,3347.1690571311156,1,0
2025-07-05 14:00:00+00:00,3346.21,3346.21,3344.39,3345.79,157.266,3347.1690571311156,1,0
2025-07-05 15:00:00+00:00,3345.79,3346.4,3344.84,3345.6,122.123,3347.1690571311156,1,0
2025-07-05 16:00:00+00:00,3345.6,3347.13,3344.61,3346.95,353.282,3347.1690571311156,1,0
2025-07-05 17:00:00+00:00,3346.95,3346.99,3341.06,3342.19,267.863,3347.1690571311156,1,0
2025-07-05 18:00:00+00:00,3342.2,3343.19,3342.19,3343.0,93.26,3347.1690571311156,1,0
2025-07-05 19:00:00+00:00,3343.0,3343.0,3341.9,3342.2,77.659,3347.1690571311156,1,0
2025-07-05 20:00:00+00:00,3342.21,3344.16,3341.8,3343.99,84.724,3347.1690571311156,1,0
2025-07-05 21:00:00+00:00,3344.0,3345.86,3341.25,3342.25,135.517,3347.1690571311156,1,0
2025-07-05 22:00:00+00:00,3342.24,3342.25,3341.06,3341.23,66.809,3347.1690571311156,1,0
2025-07-05 23:00:00+00:00,3341.22,3341.59,3341.22,3341.59,44.193999999999996,3347.1690571311156,1,0
2025-07-06 00:00:00+00:00,3341.59,3341.64,3341.54,3341.64,31.912,3347.1690571311156,1,0
2025-07-06 01:00:00+00:00,3341.63,3341.64,3341.51,3341.58,63.833999999999996,3346.7361644994185,1,0
2025-07-06 02:00:00+00:00,3341.58,3341.6,3340.5,3340.52,119.725,3346.025048049477,1,0
2025-07-06 03:00:00+00:00,3340.52,3341.4,3340.51,3341.21,55.565,3345.6995432445287,1,0
2025-07-06 04:00:00+00:00,3341.22,3344.25,3341.22,3344.25,62.144999999999996,3345.6995432445287,1,0
2025-07-06 05:00:00+00:00,3344.24,3344.4,3342.28,3342.3,71.316,3345.6995432445287,1,0
2025-07-06 06:00:00+00:00,3342.3,3345.17,3342.06,3344.2,98.884,3345.6995432445287,1,0
2025-07-06 07:00:00+00:00,3344.21,3344.28,3343.99,3344.27,45.216,3345.6995432445287,1,0
2025-07-06 08:00:00+00:00,3344.27,3346.93,3344.27,3346.8,149.705,3340.104357459538,-1,1
2025-07-06 09:00:00+00:00,3346.81,3346.81,3342.5,3342.51,216.946,3340.104357459538,-1,0
2025-07-06 10:00:00+00:00,3342.51,3345.1,3342.5,3343.41,77.95,3340.104357459538,-1,0
2025-07-06 11:00:00+00:00,3343.41,3345.6,3343.4,3345.59,62.983,3340.104357459538,-1,0
2025-07-06 12:00:00+00:00,3345.6,3345.6,3344.28,3344.4,96.369,3340.104357459538,-1,0
2025-07-06 13:00:00+00:00,3344.41,3344.8,3340.03,3342.08,591.994,3340.104357459538,-1,0
2025-07-06 14:00:00+00:00,3342.0,3343.02,3339.46,3341.44,306.638,3340.104357459538,-1,0
2025-07-06 15:00:00+00:00,3341.44,3342.79,3334.5,3339.65,459.366,3347.750304203611,1,-1
2025-07-06 16:00:00+00:00,3339.64,3341.22,3337.86,3340.32,75.824,3347.750304203611,1,0
2025-07-06 17:00:00+00:00,3340.33,3343.7,3339.37,3342.78,124.049,3347.750304203611,1,0
2025-07-06 18:00:00+00:00,3342.78,3344.68,3342.14,3344.68,126.16799999999999,3347.750304203611,1,0
2025-07-06 19:00:00+00:00,3344.67,3345.79,3343.41,3344.08,262.87,3347.750304203611,1,0
2025-07-06 20:00:00+00:00,3344.08,3344.4,3343.2,3343.86,57.634,3347.750304203611,1,0
2025-07-06 21:00:00+00:00,3343.86,3346.87,3339.0,3339.96,317.368,3347.750304203611,1,0
2025-07-06 22:00:00+00:00,3339.97,3344.44,3337.82,3338.4,341.38100000000003,3347.750304203611,1,0
2025-07-06 23:00:00+00:00,3338.4,3338.76,3331.4,3333.36,443.692,3347.2606588109297,1,0
2025-07-07 00:00:00+00:00,3333.37,3333.91,3327.8,3331.57,392.735,3343.6505929298364,1,0
2025-07-07 01:00:00+00:00,3331.57,3332.37,3310.31,3322.17,1255.574,3339.474033636853,1,0
2025-07-07 02:00:00+00:00,3322.28,3323.54,3312.02,3314.8,766.654,3337.5566302731672,1,0
2025-07-07 03:00:00+00:00,3314.8,3319.8,3313.8,3317.37,416.052,3336.398967245851,1,0
2025-07-07 04:00:00+00:00,3317.37,3317.96,3313.1,3315.0,276.6,3334.6270705212655,1,0
2025-07-07 05:00:00+00:00,3315.01,3322.47,3314.8,3321.32,307.801,3334.6270705212655,1,0
2025-07-07 06:00:00+00:00,3321.33,3322.47,3316.4,3317.84,236.473,3334.6270705212655,1,0
2025-07-07 07:00:00+00:00,3317.83,3319.64,3309.01,3309.81,586.116,3334.6270705212655,1,0
2025-07-07 08:00:00+00:00,3309.8,3320.0,3309.14,3317.1,469.244,3334.6270705212655,1,0
2025-07-07 09:00:00+00:00,3317.09,3318.69,3314.88,3317.3,260.864,3334.6270705212655,1,0
2025-07-07 10:00:00+00:00,3317.29,3318.55,3305.28,3309.85,521.228,3334.590902844892,1,0
2025-07-07 11:00:00+00:00,3309.86,3314.2,3308.17,3310.48,337.634,3333.4023125604026,1,0
2025-07-07 12:00:00+00:00,3310.74,3320.39,3310.06,3316.92,525.9200000000001,3333.4023125604026,1,0
2025-07-07 13:00:00+00:00,3316.92,3323.67,3314.79,3322.8,735.412,3333.4023125604026,1,0
2025-07-07 14:00:00+00:00,3322.81,3327.18,3320.4,3325.06,702.344,3333.4023125604026,1,0
2025-07-07 15:00:00+00:00,3325.07,3327.81,3324.25,3327.4,236.222,3333.4023125604026,1,0
2025-07-07 16:00:00+00:00,3327.41,3333.27,3326.68,3332.23,1006.284,3333.4023125604026,1,0
2025-07-07 17:00:00+00:00,3332.24,3339.39,3332.24,3336.2,884.281,3314.154864285587,-1,1
2025-07-07 18:00:00+00:00,3336.2,3338.4,3332.61,3337.9,487.408,3314.2738778570288,-1,0
2025-07-07 19:00:00+00:00,3337.9,3342.58,3337.89,3338.91,706.984,3319.7199900713254,-1,0
2025-07-07 20:00:00+00:00,3338.9,3340.04,3337.8,3339.33,422.60699999999997,3319.7844910641934,-1,0
2025-07-07 21:00:00+00:00,3339.32,3340.53,3335.2,3335.21,188.914,3319.7844910641934,-1,0
2025-07-07 22:00:00+00:00,3335.21,3347.15,3335.21,3341.21,684.926,3320.6591377619966,-1,0
2025-07-07 23:00:00+00:00,3341.2,3341.4,3335.29,3335.8,352.963,3320.6591377619966,-1,0
2025-07-08 00:00:00+00:00,3335.8,3339.25,3334.07,3336.65,518.796,3320.6591377619966,-1,0
2025-07-08 01:00:00+00:00,3336.65,3339.8,3333.33,3337.98,239.096,3320.6591377619966,-1,0
2025-07-08 02:00:00+00:00,3337.98,3342.49,3335.5,3338.6,399.849,3320.6591377619966,-1,0
2025-07-08 03:00:00+00:00,3338.61,3339.77,3335.0,3335.73,354.12,3320.6591377619966,-1,0
2025-07-08 04:00:00+00:00,3335.73,3336.58,3331.42,3333.31,271.173,3320.6591377619966,-1,0
2025-07-08 05:00:00+00:00,3333.31,3340.49,3332.82,3338.21,246.814,3320.6591377619966,-1,0
2025-07-08 06:00:00+00:00,3338.2,3339.38,3335.9,3339.38,251.661,3320.6591377619966,-1,0
2025-07-08 07:00:00+00:00,3339.38,3342.38,3335.45,3338.58,254.669,3320.6591377619966,-1,0
2025-07-08 08:00:00+00:00,3338.57,3338.57,3328.58,3328.6,594.29,3320.6591377619966,-1,0
2025-07-08 09:00:00+00:00,3328.61,3330.8,3326.29,3326.69,221.791,3320.6591377619966,-1,0
2025-07-08 10:00:00+00:00,3326.69,3330.14,3325.61,3327.82,501.359,3320.6591377619966,-1,0
2025-07-08 11:00:00+00:00,3327.81,3330.96,3324.5,3328.29,406.204,3320.6591377619966,-1,0
2025-07-08 12:00:00+00:00,3328.28,3332.79,3327.24,3331.6,340.3,3320.6591377619966,-1,0
2025-07-08 13:00:00+00:00,3331.6,3332.16,3318.21,3319.03,1124.544,3346.027220581038,1,-1
2025-07-08 14:00:00+00:00,3318.82,3318.98,3301.0,3303.8,2371.675,3334.156998522934,1,0
2025-07-08 15:00:00+00:00,3303.94,3307.96,3295.62,3306.13,1165.922,3327.242298670641,1,0
2025-07-08 16:00:00+00:00,3306.0,3308.42,3303.1,3305.98,562.151,3327.242298670641,1,0
2025-07-08 17:00:00+00:00,3305.99,3314.31,3305.36,3310.71,976.694,3327.242298670641,1,0
2025-07-08 18:00:00+00:00,3310.72,3311.68,3305.6,3309.33,369.815,3327.242298670641,1,0
2025-07-08 19:00:00+00:00,3309.33,3309.77,3306.82,3307.18,190.96,3327.242298670641,1,0
2025-07-08 20:00:00+00:00,3307.17,3307.31,3303.42,3304.71,216.43800000000002,3326.8397684420265,1,0
2025-07-08 21:00:00+00:00,3304.5,3311.0,3304.5,3310.78,219.452,3326.8397684420265,1,0
2025-07-08 22:00:00+00:00,3310.8,3310.8,3306.0,3306.6,269.649,3326.8397684420265,1,0
2025-07-08 23:00:00+00:00,3306.6,3310.16,3302.37,3308.32,304.325,3326.8397684420265,1,0
2025-07-09 00:00:00+00:00,3308.33,3314.0,3307.95,3313.79,356.956,3326.8397684420265,1,0
2025-07-09 01:00:00+00:00,3313.78,3314.0,3306.78,3308.8,360.976,3326.8397684420265,1,0
2025-07-09 02:00:00+00:00,3308.81,3310.2,3294.66,3296.27,669.889,3325.724034915599,1,0
2025-07-09 03:00:00+00:00,3296.27,3303.0,3293.61,3301.99,516.8249999999999,3322.0866314240393,1,0
2025-07-09 04:00:00+00:00,3301.99,3304.34,3300.47,3303.22,178.965,3322.0866314240393,1,0
2025-07-09 05:00:00+00:00,3303.22,3305.78,3297.58,3298.23,662.247,3322.0866314240393,1,0
2025-07-09 06:00:00+00:00,3298.24,3300.69,3294.51,3300.69,430.275,3319.945219308125,1,0
2025-07-09 07:00:00+00:00,3300.68,3302.29,3296.0,3298.14,336.579,3319.945219308125,1,0
2025-07-09 08:00:00+00:00,3298.15,3299.27,3291.0,3292.81,430.015,3317.4139276395813,1,0
2025-07-09 09:00:00+00:00,3292.81,3297.89,3292.22,3296.84,207.875,3316.807034875623,1,0
2025-07-09 10:00:00+00:00,3296.84,3302.21,3296.84,3301.93,321.856,3316.807034875623,1,0
2025-07-09 11:00:00+00:00,3301.93,3302.65,3291.55,3293.03,444.731,3316.807034875623,1,0
2025-07-09 12:00:00+00:00,3293.03,3304.25,3293.03,3303.86,833.478,3316.807034875623,1,0
2025-07-09 13:00:00+00:00,3303.96,3310.9,3299.61,3307.05,745.289,3316.807034875623,1,0
2025-07-09 14:00:00+00:00,3307.06,3317.33,3307.06,3316.98,1278.712,3290.3791544251862,-1,1
2025-07-09 15:00:00+00:00,3316.99,3316.99,3310.71,3314.13,400.365,3290.3791544251862,-1,0
2025-07-09 16:00:00+00:00,3314.14,3317.96,3312.85,3317.92,383.517,3291.7743903992978,-1,0
2025-07-09 17:00:00+00:00,3317.91,3319.44,3314.35,3314.98,315.653,3294.100451359368,-1,0
2025-07-09 18:00:00+00:00,3315.0,3319.85,3314.62,3317.04,896.856,3295.150906223431,-1,0
2025-07-09 19:00:00+00:00,3317.01,3325.99,3316.3,3319.6,1979.902,3298.362315601088,-1,0
2025-07-09 20:00:00+00:00,3319.69,3321.16,3315.43,3319.63,830.995,3298.362315601088,-1,0
2025-07-09 21:00:00+00:00,3319.64,3320.89,3313.01,3316.99,730.329,3298.362315601088,-1,0
2025-07-09 22:00:00+00:00,3316.98,3323.46,3315.01,3323.2,986.109,3298.362315601088,-1,0
2025-07-09 23:00:00+00:00,3323.08,3323.18,3318.35,3318.6,273.824,3298.912789765874,-1,0
2025-07-10 00:00:00+00:00,3318.6,3323.35,3318.6,3319.08,375.36,3299.883010789287,-1,0
2025-07-10 01:00:00+00:00,3319.08,3327.22,3318.7,3323.95,342.689,3301.421209710358,-1,0
2025-07-10 02:00:00+00:00,3323.96,3324.77,3320.51,3320.79,404.246,3301.9770887393224,-1,0
2025-07-10 03:00:00+00:00,3320.8,3321.43,3317.41,3317.41,294.298,3301.9770887393224,-1,0
2025-07-10 04:00:00+00:00,3317.41,3323.5,3316.79,3323.5,210.334,3301.9770887393224,-1,0
2025-07-10 05:00:00+00:00,3323.5,3325.06,3322.2,3322.4,310.24,3304.920177690966,-1,0
2025-07-10 06:00:00+00:00,3322.4,3329.2,3322.39,3325.96,399.589,3306.9131599218695,-1,0
2025-07-10 07:00:00+00:00,3325.96,3329.59,3320.78,3321.99,750.206,3306.9131599218695,-1,0
2025-07-10 08:00:00+00:00,3322.0,3329.5,3320.76,3328.92,431.188,3306.9131599218695,-1,0
2025-07-10 09:00:00+00:00,3328.92,3329.5,3323.81,3327.19,397.541,3306.9131599218695,-1,0
2025-07-10 10:00:00+00:00,3327.19,3329.0,3324.03,3326.47,283.069,3307.048757724739,-1,0
2025-07-10 11:00:00+00:00,3326.42,3329.94,3320.78,3321.12,403.64,3307.048757724739,-1,0
2025-07-10 12:00:00+00:00,3321.19,3326.5,3320.07,3324.76,476.964,3307.048757724739,-1,0
2025-07-10 13:00:00+00:00,3324.77,3329.5,3314.0,3314.0,857.587,3307.048757724739,-1,0
2025-07-10 14:00:00+00:00,3314.01,3321.89,3311.68,3316.0,924.278,3307.048757724739,-1,0
2025-07-10 15:00:00+00:00,3316.0,3321.66,3316.0,3319.59,476.843,3307.048757724739,-1,0
2025-07-10 16:00:00+00:00,3319.6,3319.93,3312.46,3315.57,1400.871,3307.048757724739,-1,0
2025-07-10 17:00:00+00:00,3315.57,3319.49,3315.41,3317.84,1029.941,3307.048757724739,-1,0
2025-07-10 18:00:00+00:00,3317.85,3320.47,3317.0,3320.47,723.054,3307.048757724739,-1,0
2025-07-10 19:00:00+00:00,3320.47,3327.59,3320.47,3325.01,779.227,3307.048757724739,-1,0
2025-07-10 20:00:00+00:00,3325.01,3325.94,3323.0,3323.0,229.719,3307.048757724739,-1,0
2025-07-10 21:00:00+00:00,3323.0,3327.98,3315.89,3317.73,2211.282,3307.048757724739,-1,0
2025-07-10 22:00:00+00:00,3317.61,3324.92,3315.98,3322.13,832.58,3307.048757724739,-1,0
2025-07-10 23:00:00+00:00,3322.13,3325.0,3321.8,3322.94,517.649,3307.048757724739,-1,0
2025-07-11 00:00:00+00:00,3322.93,3333.56,3322.46,3330.0,1169.816,3307.048757724739,-1,0
2025-07-11 01:00:00+00:00,3330.0,3331.89,3325.0,3329.02,1004.1940000000001,3307.048757724739,-1,0
2025-07-11 02:00:00+00:00,3329.07,3334.25,3327.69,3333.2,643.268,3309.4549961774487,-1,0
2025-07-11 03:00:00+00:00,3333.21,3336.31,3333.2,3334.19,445.21,3314.4584965597037,-1,0
2025-07-11 04:00:00+00:00,3334.19,3334.39,3329.71,3330.01,548.88,3314.4584965597037,-1,0
2025-07-11 05:00:00+00:00,3330.01,3339.6,3330.01,3332.9,1477.388,3314.4584965597037,-1,0
2025-07-11 06:00:00+00:00,3332.9,3340.6,3330.04,3330.04,1236.119,3314.4584965597037,-1,0
2025-07-11 07:00:00+00:00,3330.0,3337.0,3328.41,3336.8,791.925,3314.4584965597037,-1,0
2025-07-11 08:00:00+00:00,3336.79,3339.49,3328.61,3329.6,715.965,3314.4584965597037,-1,0
2025-07-11 09:00:00+00:00,3329.71,3337.97,3329.49,3337.81,896.3,3314.4584965597037,-1,0
2025-07-11 10:00:00+00:00,3337.82,3344.45,3337.81,3340.96,720.173,3318.094664629667,-1,0
2025-07-11 11:00:00+00:00,3340.96,3346.14,3338.77,3343.99,683.544,3319.5121981667003,-1,0
2025-07-11 12:00:00+00:00,3344.07,3352.99,3342.43,3351.86,971.544,3323.8934783500304,-1,0
2025-07-11 13:00:00+00:00,3351.95,3354.95,3347.2,3349.22,1193.355,3327.3151305150272,-1,0
2025-07-11 14:00:00+00:00,3349.21,3359.62,3348.03,3356.86,1086.168,3328.9641174635244,-1,0
2025-07-11 15:00:00+00:00,3356.87,3364.0,3354.51,3356.31,1594.779,3334.033205717172,-1,0
2025-07-11 16:00:00+00:00,3356.32,3356.4,3349.69,3350.64,1199.348,3334.033205717172,-1,0
2025-07-11 17:00:00+00:00,3350.65,3350.65,3344.8,3348.39,962.125,3334.033205717172,-1,0
2025-07-11 18:00:00+00:00,3348.39,3353.11,3348.38,3351.5,264.55400000000003,3334.033205717172,-1,0
2025-07-11 19:00:00+00:00,3351.5,3354.39,3350.29,3351.49,519.845,3334.033205717172,-1,0
2025-07-11 20:00:00+00:00,3351.46,3352.0,3348.27,3349.67,392.388,3334.033205717172,-1,0
2025-07-11 21:00:00+00:00,3349.67,3349.67,3344.3,3344.3,432.235,3334.033205717172,-1,0
2025-07-11 22:00:00+00:00,3344.3,3345.26,3342.28,3345.26,537.281,3334.033205717172,-1,0
2025-07-11 23:00:00+00:00,3345.26,3350.0,3345.2,3350.0,145.46,3334.033205717172,-1,0
2025-07-12 00:00:00+00:00,3350.0,3350.9,3342.55,3344.21,309.817,3334.033205717172,-1,0
2025-07-12 01:00:00+00:00,3344.2,3354.61,3344.2,3351.99,350.603,3334.033205717172,-1,0
2025-07-12 02:00:00+00:00,3352.0,3354.0,3350.7,3350.7,187.02,3334.033205717172,-1,0
2025-07-12 03:00:00+00:00,3350.71,3353.88,3350.0,3350.0,183.686,3334.033205717172,-1,0
2025-07-12 04:00:00+00:00,3350.0,3351.05,3342.53,3345.38,485.849,3334.033205717172,-1,0
2025-07-12 05:00:00+00:00,3345.37,3349.83,3345.06,3348.21,175.858,3334.033205717172,-1,0
2025-07-12 06:00:00+00:00,3348.22,3349.68,3342.4,3342.68,269.177,3334.033205717172,-1,0
2025-07-12 07:00:00+00:00,3342.68,3349.83,3342.25,3344.16,384.695,3334.033205717172,-1,0
2025-07-12 08:00:00+00:00,3344.15,3347.59,3343.13,3345.54,141.346,3334.033205717172,-1,0
2025-07-12 09:00:00+00:00,3345.54,3345.54,3341.93,3342.88,149.063,3334.033205717172,-1,0
2025-07-12 10:00:00+00:00,3342.65,3346.77,3341.54,3346.76,173.279,3334.033205717172,-1,0
2025-07-12 11:00:00+00:00,3346.77,3349.73,3345.73,3348.76,320.039,3334.033205717172,-1,0
2025-07-12 12:00:00+00:00,3348.79,3348.79,3341.53,3343.72,325.589,3334.033205717172,-1,0
2025-07-12 13:00:00+00:00,3343.72,3346.59,3341.75,3346.29,440.899,3334.033205717172,-1,0
2025-07-12 14:00:00+00:00,3346.29,3349.2,3345.07,3347.99,336.791,3334.033205717172,-1,0
2025-07-12 15:00:00+00:00,3347.99,3349.95,3343.21,3347.0,387.533,3334.033205717172,-1,0
2025-07-12 16:00:00+00:00,3347.0,3349.79,3345.07,3347.23,287.62,3334.033205717172,-1,0
2025-07-12 17:00:00+00:00,3347.22,3351.39,3347.22,3349.86,282.639,3334.033205717172,-1,0
2025-07-12 18:00:00+00:00,3349.86,3350.2,3346.48,3348.2,129.875,3334.033205717172,-1,0
