trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
192,ETHUSDT,2024-08-28 23:41:00+00:00,2024-08-28 23:44:00+00:00,LONG,2531.53,2534.0615,19.750902,50.0,35.0,15.0,WIN,12880.0
193,ETHUSDT,2024-08-29 00:34:00+00:00,2024-08-29 01:19:00+00:00,SHORT,2518.98,2516.461,19.849304,50.0,35.0,15.0,WIN,12895.0
194,ETHUSDT,2024-08-29 02:46:00+00:00,2024-08-29 05:16:00+00:00,LONG,2529.02,2531.549,19.770504,50.0,35.0,15.0,WIN,12910.0
195,ETHUSDT,2024-08-29 05:18:00+00:00,2024-08-29 05:18:00+00:00,LONG,2529.96,2532.49,19.763158,50.0,35.0,15.0,WIN,12925.0
196,ETHUSDT,2024-08-29 07:58:00+00:00,2024-08-29 08:06:00+00:00,SHORT,2547.56,2545.0124,19.626623,50.0,35.0,15.0,WIN,12940.0
197,ETHUSDT,2024-08-29 09:27:00+00:00,2024-08-29 11:19:00+00:00,LONG,2551.62,2554.1716,19.595394,50.0,35.0,15.0,WIN,12955.0
198,ETHUSDT,2024-08-29 11:20:00+00:00,2024-08-29 11:46:00+00:00,LONG,2560.06,2562.6201,19.530792,50.0,35.0,15.0,WIN,12970.0
199,ETHUSDT,2024-08-29 14:12:00+00:00,2024-08-29 15:14:00+00:00,LONG,2575.92,2578.4959,19.410541,50.0,35.0,15.0,WIN,12985.0
200,ETHUSDT,2024-08-29 16:34:00+00:00,2024-08-29 16:34:00+00:00,SHORT,2569.72,2567.1503,19.457373,50.0,35.0,15.0,WIN,13000.0
201,ETHUSDT,2024-08-29 18:00:00+00:00,2024-09-21 00:23:00+00:00,LONG,2575.39,2577.9654,19.414535,50.0,35.0,15.0,WIN,13015.0
202,ETHUSDT,2024-09-21 01:44:00+00:00,2024-09-21 01:46:00+00:00,SHORT,2549.91,2547.3601,19.608535,50.0,35.0,15.0,WIN,13030.0
203,ETHUSDT,2024-09-21 04:17:00+00:00,2024-09-21 04:22:00+00:00,SHORT,2536.0,2533.464,19.716088,50.0,35.0,15.0,WIN,13045.0
204,ETHUSDT,2024-09-21 05:40:00+00:00,2024-09-21 06:04:00+00:00,LONG,2542.22,2544.7622,19.667849,50.0,35.0,15.0,WIN,13060.0
205,ETHUSDT,2024-09-21 09:02:00+00:00,2024-09-22 21:58:00+00:00,SHORT,2545.95,2543.404,19.639035,50.0,35.0,15.0,WIN,13075.0
206,ETHUSDT,2024-09-22 22:46:00+00:00,2024-09-22 22:53:00+00:00,LONG,2579.1,2581.6791,19.386608,50.0,35.0,15.0,WIN,13090.0
207,ETHUSDT,2024-09-23 00:09:00+00:00,2024-09-23 00:14:00+00:00,SHORT,2564.92,2562.3551,19.493785,50.0,35.0,15.0,WIN,13105.0
208,ETHUSDT,2024-09-23 00:50:00+00:00,2024-09-23 00:50:00+00:00,LONG,2590.37,2592.9604,19.302262,50.0,35.0,15.0,WIN,13120.0
209,ETHUSDT,2024-09-23 04:47:00+00:00,2024-09-23 04:48:00+00:00,SHORT,2659.49,2656.8305,18.800597,50.0,35.0,15.0,WIN,13135.0
210,ETHUSDT,2024-09-23 09:02:00+00:00,2024-09-23 09:03:00+00:00,LONG,2647.61,2650.2576,18.884957,50.0,35.0,15.0,WIN,13150.0
211,ETHUSDT,2024-09-23 12:12:00+00:00,2024-09-23 12:13:00+00:00,SHORT,2641.59,2638.9484,18.927994,50.0,35.0,15.0,WIN,13165.0
212,ETHUSDT,2024-09-23 13:10:00+00:00,2024-09-23 13:36:00+00:00,SHORT,2641.58,2638.9384,18.928066,50.0,35.0,15.0,WIN,13180.0
213,ETHUSDT,2024-09-23 13:40:00+00:00,2024-09-23 13:46:00+00:00,SHORT,2636.04,2633.404,18.967846,50.0,35.0,15.0,WIN,13195.0
214,ETHUSDT,2024-09-23 14:08:00+00:00,2024-09-23 14:10:00+00:00,LONG,2655.84,2658.4958,18.826435,50.0,35.0,15.0,WIN,13210.0
215,ETHUSDT,2024-09-23 16:55:00+00:00,2024-09-23 16:55:00+00:00,SHORT,2664.56,2661.8954,18.764824,50.0,35.0,15.0,WIN,13225.0
216,ETHUSDT,2024-09-23 18:16:00+00:00,2024-09-23 18:32:00+00:00,LONG,2673.51,2676.1835,18.702006,50.0,35.0,15.0,WIN,13240.0
217,ETHUSDT,2024-09-23 20:01:00+00:00,2024-09-23 20:33:00+00:00,SHORT,2669.15,2666.4808,18.732555,50.0,35.0,15.0,WIN,13255.0
218,ETHUSDT,2024-09-24 03:37:00+00:00,2024-09-24 03:48:00+00:00,LONG,2624.21,2626.8342,19.053353,50.0,35.0,15.0,WIN,13270.0
219,ETHUSDT,2024-09-24 09:50:00+00:00,2024-09-24 09:58:00+00:00,SHORT,2645.4,2642.7546,18.900733,50.0,35.0,15.0,WIN,13285.0
220,ETHUSDT,2024-09-24 13:29:00+00:00,2024-09-24 13:31:00+00:00,SHORT,2631.93,2629.2981,18.997466,50.0,35.0,15.0,WIN,13300.0
221,ETHUSDT,2024-09-24 15:50:00+00:00,2024-09-24 15:53:00+00:00,LONG,2613.43,2616.0434,19.131945,50.0,35.0,15.0,WIN,13315.0
222,ETHUSDT,2024-09-24 19:01:00+00:00,2024-09-25 00:53:00+00:00,SHORT,2635.78,2633.1442,18.969717,50.0,35.0,15.0,WIN,13330.0
223,ETHUSDT,2024-09-25 01:39:00+00:00,2024-09-25 01:39:00+00:00,LONG,2659.99,2662.65,18.797063,50.0,35.0,15.0,WIN,13345.0
224,ETHUSDT,2024-09-25 07:40:00+00:00,2024-09-25 09:08:00+00:00,LONG,2625.5,2628.1255,19.043992,50.0,35.0,15.0,WIN,13360.0
225,ETHUSDT,2024-09-25 09:52:00+00:00,2024-09-25 10:04:00+00:00,SHORT,2619.72,2617.1003,19.086009,50.0,35.0,15.0,WIN,13375.0
226,ETHUSDT,2024-09-25 10:17:00+00:00,2024-09-26 07:54:00+00:00,LONG,2628.06,2630.6881,19.025441,50.0,35.0,15.0,WIN,13390.0
227,ETHUSDT,2024-09-26 09:07:00+00:00,2024-09-26 09:10:00+00:00,SHORT,2617.28,2614.6627,19.103802,50.0,35.0,15.0,WIN,13405.0
228,ETHUSDT,2024-09-26 10:20:00+00:00,2024-09-26 10:20:00+00:00,LONG,2629.78,2632.4098,19.012997,50.0,35.0,15.0,WIN,13420.0
229,ETHUSDT,2024-09-26 12:30:00+00:00,2024-09-26 12:30:00+00:00,LONG,2632.22,2634.8522,18.995373,50.0,35.0,15.0,WIN,13435.0
230,ETHUSDT,2024-09-26 13:29:00+00:00,2024-09-26 13:31:00+00:00,SHORT,2623.26,2620.6367,19.060253,50.0,35.0,15.0,WIN,13450.0
231,ETHUSDT,2024-09-26 14:15:00+00:00,2024-09-26 14:16:00+00:00,LONG,2634.22,2636.8542,18.980951,50.0,35.0,15.0,WIN,13465.0
232,ETHUSDT,2024-09-26 15:00:00+00:00,2024-09-26 15:02:00+00:00,SHORT,2612.27,2609.6577,19.140441,50.0,35.0,15.0,WIN,13480.0
233,ETHUSDT,2024-09-26 17:26:00+00:00,2024-09-26 17:34:00+00:00,SHORT,2644.38,2641.7356,18.908024,50.0,35.0,15.0,WIN,13495.0
234,ETHUSDT,2024-09-26 18:59:00+00:00,2024-09-26 18:59:00+00:00,LONG,2655.0,2657.655,18.832392,50.0,35.0,15.0,WIN,13510.0
235,ETHUSDT,2024-09-26 20:24:00+00:00,2024-09-26 20:27:00+00:00,SHORT,2641.85,2639.2082,18.926131,50.0,35.0,15.0,WIN,13525.0
236,ETHUSDT,2024-09-26 22:03:00+00:00,2024-09-26 22:03:00+00:00,LONG,2641.72,2644.3617,18.927063,50.0,35.0,15.0,WIN,13540.0
237,ETHUSDT,2024-09-26 22:47:00+00:00,2024-09-26 23:08:00+00:00,SHORT,2634.09,2631.4559,18.981887,50.0,35.0,15.0,WIN,13555.0
238,ETHUSDT,2024-09-27 00:35:00+00:00,2024-09-27 00:52:00+00:00,LONG,2637.72,2640.3577,18.955765,50.0,35.0,15.0,WIN,13570.0
239,ETHUSDT,2024-09-27 01:42:00+00:00,2024-09-27 01:43:00+00:00,SHORT,2628.71,2626.0813,19.020736,50.0,35.0,15.0,WIN,13585.0
240,ETHUSDT,2024-09-27 03:38:00+00:00,2024-09-27 03:38:00+00:00,LONG,2630.8,2633.4308,19.005626,50.0,35.0,15.0,WIN,13600.0
241,ETHUSDT,2024-09-27 05:33:00+00:00,2024-09-27 05:34:00+00:00,SHORT,2641.28,2638.6387,18.930216,50.0,35.0,15.0,WIN,13615.0
242,ETHUSDT,2024-09-27 05:57:00+00:00,2024-09-27 05:58:00+00:00,LONG,2648.36,2651.0084,18.879609,50.0,35.0,15.0,WIN,13630.0
243,ETHUSDT,2024-09-27 08:06:00+00:00,2024-09-27 08:15:00+00:00,LONG,2663.9,2666.5639,18.769473,50.0,35.0,15.0,WIN,13645.0
244,ETHUSDT,2024-09-27 09:30:00+00:00,2024-09-27 09:30:00+00:00,SHORT,2656.82,2654.1632,18.819491,50.0,35.0,15.0,WIN,13660.0
245,ETHUSDT,2024-09-27 11:48:00+00:00,2024-09-27 11:50:00+00:00,LONG,2648.16,2650.8082,18.881034,50.0,35.0,15.0,WIN,13675.0
246,ETHUSDT,2024-09-27 13:39:00+00:00,2024-09-29 07:50:00+00:00,SHORT,2643.23,2640.5868,18.91625,50.0,35.0,15.0,WIN,13690.0
247,ETHUSDT,2024-09-29 09:04:00+00:00,2024-09-29 09:07:00+00:00,LONG,2647.99,2650.638,18.882247,50.0,35.0,15.0,WIN,13705.0
248,ETHUSDT,2024-09-29 10:23:00+00:00,2024-09-29 10:30:00+00:00,SHORT,2640.3,2637.6597,18.937242,50.0,35.0,15.0,WIN,13720.0
249,ETHUSDT,2024-09-29 11:17:00+00:00,2024-09-29 11:40:00+00:00,LONG,2651.04,2653.691,18.860523,50.0,35.0,15.0,WIN,13735.0
250,ETHUSDT,2024-09-29 12:56:00+00:00,2024-09-29 13:01:00+00:00,SHORT,2644.85,2642.2051,18.904664,50.0,35.0,15.0,WIN,13750.0
251,ETHUSDT,2024-09-29 13:19:00+00:00,2024-09-29 15:14:00+00:00,LONG,2655.58,2658.2356,18.828279,50.0,35.0,15.0,WIN,13765.0
252,ETHUSDT,2024-09-29 15:15:00+00:00,2024-09-29 15:15:00+00:00,LONG,2662.69,2665.3527,18.778003,50.0,35.0,15.0,WIN,13780.0
253,ETHUSDT,2024-09-29 16:38:00+00:00,2024-09-29 23:28:00+00:00,SHORT,2651.59,2648.9384,18.856611,50.0,35.0,15.0,WIN,13795.0
254,ETHUSDT,2024-09-30 03:24:00+00:00,2024-09-30 03:30:00+00:00,LONG,2620.55,2623.1706,19.079964,50.0,35.0,15.0,WIN,13810.0
255,ETHUSDT,2024-09-30 06:58:00+00:00,2024-09-30 08:21:00+00:00,SHORT,2628.57,2625.9414,19.021749,50.0,35.0,15.0,WIN,13825.0
256,ETHUSDT,2024-09-30 11:25:00+00:00,2024-09-30 11:29:00+00:00,LONG,2616.69,2619.3067,19.10811,50.0,35.0,15.0,WIN,13840.0
257,ETHUSDT,2024-09-30 13:57:00+00:00,2024-09-30 14:00:00+00:00,SHORT,2624.57,2621.9454,19.05074,50.0,35.0,15.0,WIN,13855.0
258,ETHUSDT,2024-09-30 17:32:00+00:00,2024-09-30 17:32:00+00:00,SHORT,2594.74,2592.1453,19.269753,50.0,35.0,15.0,WIN,13870.0
259,ETHUSDT,2024-09-30 19:45:00+00:00,2024-09-30 19:45:00+00:00,LONG,2594.04,2596.634,19.274953,50.0,35.0,15.0,WIN,13885.0
260,ETHUSDT,2024-09-30 22:02:00+00:00,2024-09-30 22:15:00+00:00,SHORT,2609.04,2606.431,19.164137,50.0,35.0,15.0,WIN,13900.0
261,ETHUSDT,2024-10-01 00:28:00+00:00,2024-10-01 00:30:00+00:00,LONG,2610.16,2612.7702,19.155914,50.0,35.0,15.0,WIN,13915.0
262,ETHUSDT,2024-10-01 02:17:00+00:00,2024-10-01 13:27:00+00:00,SHORT,2610.99,2608.379,19.149824,50.0,35.0,15.0,WIN,13930.0
263,ETHUSDT,2024-10-01 16:41:00+00:00,2024-10-01 16:41:00+00:00,SHORT,2502.33,2499.8277,19.981377,50.0,35.0,15.0,WIN,13945.0
264,ETHUSDT,2024-10-01 18:02:00+00:00,2024-10-01 18:02:00+00:00,LONG,2505.69,2508.1957,19.954583,50.0,35.0,15.0,WIN,13960.0
265,ETHUSDT,2024-10-01 18:05:00+00:00,2024-10-01 18:06:00+00:00,LONG,2509.66,2512.1697,19.923017,50.0,35.0,15.0,WIN,13975.0
266,ETHUSDT,2024-10-01 19:15:00+00:00,2024-10-01 19:16:00+00:00,SHORT,2492.23,2489.7378,20.062354,50.0,35.0,15.0,WIN,13990.0
267,ETHUSDT,2024-10-01 21:51:00+00:00,2024-10-01 21:52:00+00:00,LONG,2467.5,2469.9675,20.263425,50.0,35.0,15.0,WIN,14005.0
268,ETHUSDT,2024-10-01 22:41:00+00:00,2024-10-01 23:27:00+00:00,SHORT,2446.46,2444.0135,20.437694,50.0,35.0,15.0,WIN,14020.0
269,ETHUSDT,2024-10-02 00:08:00+00:00,2024-10-02 00:08:00+00:00,LONG,2455.76,2458.2158,20.360296,50.0,35.0,15.0,WIN,14035.0
270,ETHUSDT,2024-10-02 00:36:00+00:00,2024-10-02 00:36:00+00:00,LONG,2459.76,2462.2198,20.327186,50.0,35.0,15.0,WIN,14050.0
271,ETHUSDT,2024-10-02 04:12:00+00:00,2024-10-02 04:24:00+00:00,SHORT,2481.23,2478.7488,20.151296,50.0,35.0,15.0,WIN,14065.0
272,ETHUSDT,2024-10-02 06:53:00+00:00,2024-10-02 07:36:00+00:00,LONG,2485.67,2488.1557,20.115301,50.0,35.0,15.0,WIN,14080.0
273,ETHUSDT,2024-10-02 12:49:00+00:00,2024-10-02 12:52:00+00:00,SHORT,2448.79,2446.3412,20.418247,50.0,35.0,15.0,WIN,14095.0
274,ETHUSDT,2024-10-02 14:21:00+00:00,2024-10-02 14:49:00+00:00,LONG,2450.89,2453.3409,20.400752,50.0,35.0,15.0,WIN,14110.0
275,ETHUSDT,2024-10-02 17:02:00+00:00,2024-10-02 17:02:00+00:00,SHORT,2451.88,2449.4281,20.392515,50.0,35.0,15.0,WIN,14125.0
276,ETHUSDT,2024-10-02 20:54:00+00:00,2024-10-03 01:30:00+00:00,LONG,2389.43,2391.8194,20.925493,50.0,35.0,15.0,WIN,14140.0
277,ETHUSDT,2024-10-03 05:22:00+00:00,2024-10-03 05:38:00+00:00,SHORT,2389.37,2386.9806,20.926018,50.0,35.0,15.0,WIN,14155.0
278,ETHUSDT,2024-10-03 07:07:00+00:00,2024-10-04 12:30:00+00:00,LONG,2390.7,2393.0907,20.914377,50.0,35.0,15.0,WIN,14170.0
279,ETHUSDT,2024-10-04 12:45:00+00:00,2024-10-04 14:01:00+00:00,SHORT,2374.56,2372.1854,21.056533,50.0,35.0,15.0,WIN,14185.0
280,ETHUSDT,2024-10-04 15:13:00+00:00,2024-10-04 15:16:00+00:00,LONG,2387.79,2390.1778,20.939865,50.0,35.0,15.0,WIN,14200.0
281,ETHUSDT,2024-10-04 17:46:00+00:00,2024-10-04 17:52:00+00:00,SHORT,2418.0,2415.582,20.678246,50.0,35.0,15.0,WIN,14215.0
282,ETHUSDT,2024-10-04 19:00:00+00:00,2024-10-04 19:02:00+00:00,LONG,2431.5,2433.9315,20.563438,50.0,35.0,15.0,WIN,14230.0
283,ETHUSDT,2024-10-04 20:28:00+00:00,2024-10-04 20:31:00+00:00,SHORT,2424.5,2422.0755,20.622809,50.0,35.0,15.0,WIN,14245.0
284,ETHUSDT,2024-10-05 00:54:00+00:00,2024-10-05 00:58:00+00:00,LONG,2420.15,2422.5702,20.659876,50.0,35.0,15.0,WIN,14260.0
285,ETHUSDT,2024-10-05 02:07:00+00:00,2024-10-05 02:11:00+00:00,SHORT,2415.64,2413.2244,20.698448,50.0,35.0,15.0,WIN,14275.0
286,ETHUSDT,2024-10-05 04:26:00+00:00,2024-10-05 04:34:00+00:00,LONG,2402.53,2404.9325,20.811395,50.0,35.0,15.0,WIN,14290.0
287,ETHUSDT,2024-10-05 07:55:00+00:00,2024-10-05 13:41:00+00:00,SHORT,2416.05,2413.634,20.694936,50.0,35.0,15.0,WIN,14305.0
288,ETHUSDT,2024-10-05 16:47:00+00:00,2024-10-05 16:54:00+00:00,SHORT,2407.64,2405.2324,20.767224,50.0,35.0,15.0,WIN,14320.0
289,ETHUSDT,2024-10-05 18:08:00+00:00,2024-10-05 18:08:00+00:00,SHORT,2403.89,2401.4861,20.799621,50.0,35.0,15.0,WIN,14335.0
290,ETHUSDT,2024-10-05 21:15:00+00:00,2024-10-05 21:19:00+00:00,LONG,2399.25,2401.6492,20.839846,50.0,35.0,15.0,WIN,14350.0
291,ETHUSDT,2024-10-06 00:04:00+00:00,2024-10-06 00:35:00+00:00,SHORT,2409.5,2407.0905,20.751193,50.0,35.0,15.0,WIN,14365.0
292,ETHUSDT,2024-10-06 01:26:00+00:00,2024-10-06 01:26:00+00:00,LONG,2418.38,2420.7984,20.674997,50.0,35.0,15.0,WIN,14380.0
293,ETHUSDT,2024-10-06 03:22:00+00:00,2024-10-06 08:22:00+00:00,LONG,2420.49,2422.9105,20.656974,50.0,35.0,15.0,WIN,14395.0
294,ETHUSDT,2024-10-06 11:24:00+00:00,2024-10-06 11:34:00+00:00,LONG,2422.56,2424.9826,20.639324,50.0,35.0,15.0,WIN,14410.0
295,ETHUSDT,2024-10-06 16:14:00+00:00,2024-10-06 16:25:00+00:00,SHORT,2442.41,2439.9676,20.471583,50.0,35.0,15.0,WIN,14425.0
296,ETHUSDT,2024-10-06 17:53:00+00:00,2024-10-06 18:06:00+00:00,LONG,2442.05,2444.492,20.474601,50.0,35.0,15.0,WIN,14440.0
297,ETHUSDT,2024-10-06 19:53:00+00:00,2024-10-06 19:55:00+00:00,SHORT,2440.51,2438.0695,20.487521,50.0,35.0,15.0,WIN,14455.0
298,ETHUSDT,2024-10-06 23:04:00+00:00,2024-10-07 00:05:00+00:00,LONG,2439.61,2442.0496,20.495079,50.0,35.0,15.0,WIN,14470.0
299,ETHUSDT,2024-10-07 03:36:00+00:00,2024-10-07 03:36:00+00:00,SHORT,2493.93,2491.4361,20.048678,50.0,35.0,15.0,WIN,14485.0
300,ETHUSDT,2024-10-07 07:01:00+00:00,2024-10-07 14:17:00+00:00,LONG,2489.61,2492.0996,20.083467,50.0,35.0,15.0,WIN,14500.0
301,ETHUSDT,2024-10-07 15:43:00+00:00,2024-10-07 15:45:00+00:00,SHORT,2480.16,2477.6798,20.15999,50.0,35.0,15.0,WIN,14515.0
302,ETHUSDT,2024-10-07 18:09:00+00:00,2024-10-07 18:09:00+00:00,SHORT,2464.1,2461.6359,20.291384,50.0,35.0,15.0,WIN,14530.0
303,ETHUSDT,2024-10-07 22:56:00+00:00,2024-10-07 22:56:00+00:00,SHORT,2430.06,2427.6299,20.575624,50.0,35.0,15.0,WIN,14545.0
304,ETHUSDT,2024-10-08 00:23:00+00:00,2024-10-08 00:33:00+00:00,LONG,2434.7,2437.1347,20.536411,50.0,35.0,15.0,WIN,14560.0
305,ETHUSDT,2024-10-08 04:46:00+00:00,2024-10-08 04:47:00+00:00,SHORT,2434.7,2432.2653,20.536411,50.0,35.0,15.0,WIN,14575.0
306,ETHUSDT,2024-10-08 06:42:00+00:00,2024-10-08 06:51:00+00:00,LONG,2431.25,2433.6812,20.565553,50.0,35.0,15.0,WIN,14590.0
307,ETHUSDT,2024-10-08 09:07:00+00:00,2024-10-08 09:10:00+00:00,SHORT,2424.32,2421.8957,20.62434,50.0,35.0,15.0,WIN,14605.0
308,ETHUSDT,2024-10-08 09:52:00+00:00,2024-10-08 09:53:00+00:00,LONG,2431.32,2433.7513,20.564961,50.0,35.0,15.0,WIN,14620.0
309,ETHUSDT,2024-10-08 12:43:00+00:00,2024-10-08 12:43:00+00:00,SHORT,2429.26,2426.8307,20.5824,50.0,35.0,15.0,WIN,14635.0
310,ETHUSDT,2024-10-08 13:39:00+00:00,2024-10-08 13:40:00+00:00,LONG,2437.32,2439.7573,20.514335,50.0,35.0,15.0,WIN,14650.0
311,ETHUSDT,2024-10-08 14:19:00+00:00,2024-10-08 14:27:00+00:00,SHORT,2425.88,2423.4541,20.611077,50.0,35.0,15.0,WIN,14665.0
312,ETHUSDT,2024-10-08 14:29:00+00:00,2024-10-08 14:29:00+00:00,SHORT,2422.85,2420.4272,20.636853,50.0,35.0,15.0,WIN,14680.0
313,ETHUSDT,2024-10-08 16:39:00+00:00,2024-10-08 16:39:00+00:00,LONG,2440.0,2442.44,20.491803,50.0,35.0,15.0,WIN,14695.0
314,ETHUSDT,2024-10-08 19:09:00+00:00,2024-10-08 19:10:00+00:00,SHORT,2430.62,2428.1894,20.570883,50.0,35.0,15.0,WIN,14710.0
315,ETHUSDT,2024-10-08 20:11:00+00:00,2024-10-08 20:47:00+00:00,LONG,2441.0,2443.441,20.483408,50.0,35.0,15.0,WIN,14725.0
316,ETHUSDT,2024-10-08 22:58:00+00:00,2024-10-08 22:58:00+00:00,SHORT,2441.69,2439.2483,20.47762,50.0,35.0,15.0,WIN,14740.0
317,ETHUSDT,2024-10-09 00:40:00+00:00,2024-10-09 00:42:00+00:00,SHORT,2428.81,2426.3812,20.586213,50.0,35.0,15.0,WIN,14755.0
318,ETHUSDT,2024-10-09 01:20:00+00:00,2024-10-09 01:28:00+00:00,LONG,2451.78,2454.2318,20.393347,50.0,35.0,15.0,WIN,14770.0
319,ETHUSDT,2024-10-09 02:56:00+00:00,2024-10-09 02:58:00+00:00,SHORT,2449.39,2446.9406,20.413246,50.0,35.0,15.0,WIN,14785.0
320,ETHUSDT,2024-10-09 07:01:00+00:00,2024-10-09 07:01:00+00:00,SHORT,2441.08,2438.6389,20.482737,50.0,35.0,15.0,WIN,14800.0
321,ETHUSDT,2024-10-09 09:53:00+00:00,2024-10-09 11:46:00+00:00,LONG,2436.43,2438.8664,20.521829,50.0,35.0,15.0,WIN,14815.0
322,ETHUSDT,2024-10-09 12:36:00+00:00,2024-10-09 12:37:00+00:00,SHORT,2433.06,2430.6269,20.550254,50.0,35.0,15.0,WIN,14830.0
323,ETHUSDT,2024-10-09 14:08:00+00:00,2024-10-09 14:10:00+00:00,LONG,2432.74,2435.1727,20.552957,50.0,35.0,15.0,WIN,14845.0
324,ETHUSDT,2024-10-09 16:29:00+00:00,2024-10-09 16:29:00+00:00,SHORT,2436.46,2434.0235,20.521576,50.0,35.0,15.0,WIN,14860.0
325,ETHUSDT,2024-10-09 23:13:00+00:00,2024-10-09 23:16:00+00:00,SHORT,2368.8,2366.4312,21.107734,50.0,35.0,15.0,WIN,14875.0
326,ETHUSDT,2024-10-10 00:04:00+00:00,2024-10-10 00:06:00+00:00,LONG,2372.56,2374.9326,21.074283,50.0,35.0,15.0,WIN,14890.0
327,ETHUSDT,2024-10-10 04:28:00+00:00,2024-10-10 05:47:00+00:00,LONG,2398.04,2400.438,20.850361,50.0,35.0,15.0,WIN,14905.0
328,ETHUSDT,2024-10-10 10:17:00+00:00,2024-10-10 10:18:00+00:00,LONG,2394.39,2396.7844,20.882145,50.0,35.0,15.0,WIN,14920.0
329,ETHUSDT,2024-10-10 12:34:00+00:00,2024-10-10 12:40:00+00:00,SHORT,2385.06,2382.6749,20.963833,50.0,35.0,15.0,WIN,14935.0
330,ETHUSDT,2024-10-10 15:09:00+00:00,2024-10-10 15:52:00+00:00,LONG,2392.29,2394.6823,20.900476,50.0,35.0,15.0,WIN,14950.0
331,ETHUSDT,2024-10-10 17:09:00+00:00,2024-10-10 17:10:00+00:00,SHORT,2378.5,2376.1215,21.021652,50.0,35.0,15.0,WIN,14965.0
332,ETHUSDT,2024-10-10 19:35:00+00:00,2024-10-10 19:38:00+00:00,LONG,2360.48,2362.8405,21.182132,50.0,35.0,15.0,WIN,14980.0
333,ETHUSDT,2024-10-11 01:38:00+00:00,2024-11-04 21:24:00+00:00,SHORT,2382.37,2379.9876,20.987504,50.0,35.0,15.0,WIN,14995.0
334,ETHUSDT,2024-11-04 22:59:00+00:00,2024-11-05 02:06:00+00:00,LONG,2410.68,2413.0907,20.741036,50.0,35.0,15.0,WIN,15010.0
335,ETHUSDT,2024-11-05 07:19:00+00:00,2024-11-05 07:25:00+00:00,SHORT,2425.21,2422.7848,20.616771,50.0,35.0,15.0,WIN,15025.0
336,ETHUSDT,2024-11-05 07:41:00+00:00,2024-11-05 07:41:00+00:00,LONG,2432.6,2435.0326,20.55414,50.0,35.0,15.0,WIN,15040.0
337,ETHUSDT,2024-11-05 11:16:00+00:00,2024-11-05 11:38:00+00:00,LONG,2439.76,2442.1998,20.493819,50.0,35.0,15.0,WIN,15055.0
338,ETHUSDT,2024-11-05 13:32:00+00:00,2024-11-05 14:22:00+00:00,LONG,2443.91,2446.3539,20.459019,50.0,35.0,15.0,WIN,15070.0
339,ETHUSDT,2024-11-05 14:24:00+00:00,2024-11-05 14:24:00+00:00,LONG,2457.56,2460.0176,20.345383,50.0,35.0,15.0,WIN,15085.0
340,ETHUSDT,2024-11-05 15:33:00+00:00,2024-11-05 15:33:00+00:00,SHORT,2432.8,2430.3672,20.55245,50.0,35.0,15.0,WIN,15100.0
341,ETHUSDT,2024-11-05 16:36:00+00:00,2024-11-05 17:06:00+00:00,LONG,2462.52,2464.9825,20.304404,50.0,35.0,15.0,WIN,15115.0
342,ETHUSDT,2024-11-05 18:00:00+00:00,2024-11-05 18:14:00+00:00,SHORT,2450.45,2447.9996,20.404416,50.0,35.0,15.0,WIN,15130.0
343,ETHUSDT,2024-11-05 21:40:00+00:00,2024-11-05 21:45:00+00:00,SHORT,2421.32,2418.8987,20.649893,50.0,35.0,15.0,WIN,15145.0
344,ETHUSDT,2024-11-05 22:35:00+00:00,2024-11-05 22:52:00+00:00,LONG,2427.78,2430.2078,20.594947,50.0,35.0,15.0,WIN,15160.0
345,ETHUSDT,2024-11-05 23:59:00+00:00,2025-02-03 01:55:00+00:00,SHORT,2421.38,2418.9586,20.649382,50.0,35.0,15.0,WIN,15175.0
346,ETHUSDT,2025-02-03 03:23:00+00:00,2025-02-03 03:23:00+00:00,LONG,2527.7,2530.2277,19.780828,50.0,35.0,15.0,WIN,15190.0
347,ETHUSDT,2025-02-03 04:34:00+00:00,2025-02-03 04:34:00+00:00,SHORT,2476.41,2473.9336,20.190518,50.0,35.0,15.0,WIN,15205.0
348,ETHUSDT,2025-02-03 05:59:00+00:00,2025-02-03 05:59:00+00:00,LONG,2506.07,2508.5761,19.951558,50.0,35.0,15.0,WIN,15220.0
349,ETHUSDT,2025-02-03 12:00:00+00:00,2025-02-03 12:57:00+00:00,SHORT,2579.43,2576.8506,19.384128,50.0,35.0,15.0,WIN,15235.0
350,ETHUSDT,2025-02-03 14:35:00+00:00,2025-02-03 14:39:00+00:00,LONG,2622.99,2625.613,19.062215,50.0,35.0,15.0,WIN,15250.0
351,ETHUSDT,2025-02-03 18:29:00+00:00,2025-02-03 18:33:00+00:00,LONG,2724.0,2726.724,18.35536,50.0,35.0,15.0,WIN,15265.0
352,ETHUSDT,2025-02-03 20:42:00+00:00,2025-02-03 20:42:00+00:00,SHORT,2717.98,2715.262,18.396015,50.0,35.0,15.0,WIN,15280.0
353,ETHUSDT,2025-02-03 21:41:00+00:00,2025-02-03 21:47:00+00:00,LONG,2743.32,2746.0633,18.226091,50.0,35.0,15.0,WIN,15295.0
354,ETHUSDT,2025-02-04 04:27:00+00:00,2025-02-04 04:37:00+00:00,LONG,2825.48,2828.3055,17.696108,50.0,35.0,15.0,WIN,15310.0
